name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Julius Randle","Los Angeles Lakers",2015-12-01,2015,3064514,1610612747,400828150,1,5,20,0,"Jump Shot","2PT Field Goal",4,"Philadelphia 76ers",-32,26,0,0.90,"Okafor, Jahlil",1.70,8.90
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,2,6,54,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",232,7,0,0.80,"Sampson, JaKarr",9.80,16.40
"DAngelo Russell","Los Angeles Lakers",2015-12-01,2015,3136776,1610612747,400828150,2,6,34,0,"Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",107,116,15,10.70,"Pressey, Phil",6.00,12.20
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,4,2,44,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-176,185,0,2.00,"Covington, Robert",7.00,12.30
"Julius Randle","Los Angeles Lakers",2015-11-06,2015,3064514,1610612747,400827964,1,10,14,0,"Jump Shot","2PT Field Goal",18,"Brooklyn Nets",12,185,1,1.70,"Young, Thaddeus",6.80,3.20
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,4,0,23,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",233,-26,1,3.10,"Grant, Jerami",2.70,17.50
"Julius Randle","Los Angeles Lakers",2015-12-01,2015,3064514,1610612747,400828150,4,0,52,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-199,160,1,2.30,"Noel, Nerlens",6.90,22.00
"DAngelo Russell","Los Angeles Lakers",2015-12-01,2015,3136776,1610612747,400828150,4,0,56,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-161,198,6,6.30,"McConnell, TJ",2.00,17.20
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,2,1,47,1,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",28,262,0,2.10,"McConnell, TJ",3.60,15.20
"Lou Williams","Los Angeles Lakers",2015-12-01,2015,,1610612747,400828150,3,1,06,0,"Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",-119,105,5,6.00,"Thompson, Hollis",2.60,17.80
"Brandon Bass","Los Angeles Lakers",2015-12-01,2015,2745,1610612747,400828150,3,2,11,1,"Jump Shot","2PT Field Goal",17,"Philadelphia 76ers",177,-1,0,0.90,"Noel, Nerlens",6.60,13.50
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,1,10,12,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",35,257,2,5.30,"Covington, Robert",4.60,15.40
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,2,7,24,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",223,65,0,2.10,"Patterson, Patrick",4.30,16.00
"Kobe Bryant","Los Angeles Lakers",2015-11-06,2015,110,1610612747,400827964,2,7,34,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",150,208,0,1.00,"Johnson, Joe",6.20,6.30
"Julius Randle","Los Angeles Lakers",2015-11-06,2015,3064514,1610612747,400827964,3,11,38,1,"Jump Shot","2PT Field Goal",7,"Brooklyn Nets",9,72,3,7.10,"Young, Thaddeus",3.90,5.00
"Lou Williams","Los Angeles Lakers",2015-11-06,2015,,1610612747,400827964,4,5,24,0,"Jump Shot","3PT Field Goal",23,"Brooklyn Nets",-230,-16,0,0.90,"Hollis-Jefferson, Rondae",3.30,1.80
"Lou Williams","Los Angeles Lakers",2015-11-06,2015,,1610612747,400827964,2,11,47,0,"Jump Shot","2PT Field Goal",19,"Brooklyn Nets",-78,178,10,11.50,"Larkin, Shane",4.00,12.90
"Nick Young","Los Angeles Lakers",2015-11-06,2015,3243,1610612747,400827964,2,11,44,0,"Jump Shot","2PT Field Goal",16,"Brooklyn Nets",155,56,0,0.40,"Bogdanovic, Bojan",3.30,23.20
"Larry Nance Jr","Los Angeles Lakers",2015-11-06,2015,2580365,1610612747,400827964,4,10,58,1,"Jump Shot","2PT Field Goal",16,"Brooklyn Nets",166,-11,0,0.80,"Robinson, Thomas",5.20,13.00
"DAngelo Russell","Los Angeles Lakers",2015-11-06,2015,3136776,1610612747,400827964,3,10,53,1,"Jump Shot","2PT Field Goal",16,"Brooklyn Nets",-61,154,10,9.00,"Lopez, Brook",3.90,15.40
"DAngelo Russell","Los Angeles Lakers",2015-11-06,2015,3136776,1610612747,400827964,2,0,40,1,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-207,154,5,5.60,"Jack, Jarrett",4.30,18.40
"Nick Young","Los Angeles Lakers",2015-11-06,2015,3243,1610612747,400827964,4,6,55,1,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",120,210,1,0.90,"Bogdanovic, Bojan",3.30,13.50
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,4,1,23,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-159,214,0,1.10,"Pachulia, Zaza",16.90,18.20
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,4,0,16,0,"Jump Shot","3PT Field Goal",28,"Dallas Mavericks",-22,284,2,3.90,"Harris, Devin",2.80,11.50
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,2,9,37,0,"Jump Shot","3PT Field Goal",86,"Dallas Mavericks",-225,832,0,1.40,"Powell, Dwight",4.70,11.90
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,4,10,05,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-150,198,2,2.80,"Barea, Jose Juan",3.30,17.60
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,4,6,04,1,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",222,18,6,5.60,"Evans, Jeremy",5.70,16.70
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,2,6,47,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",225,53,0,1.00,"Matthews, Wesley",5.60,16.10
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,2,11,47,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-182,179,2,2.20,"Barea, Jose Juan",2.90,14.30
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,3,0,34,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-98,244,5,5.90,"Villanueva, Charlie",6.60,18.00
"Lou Williams","Los Angeles Lakers",2015-11-01,2015,,1610612747,400827932,2,10,13,1,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-228,-5,0,1.10,"Harris, Devin",10.60,10.60
"Lou Williams","Los Angeles Lakers",2015-11-20,2015,,1610612747,400828075,3,2,53,0,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",69,228,0,1.20,"Joseph, Cory",3.60,9.30
"DAngelo Russell","Los Angeles Lakers",2015-11-01,2015,3136776,1610612747,400827932,3,10,15,0,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",53,255,0,1.00,"Matthews, Wesley",9.30,17.00
"Julius Randle","Los Angeles Lakers",2015-11-01,2015,3064514,1610612747,400827932,2,1,48,0,"Jump Shot","2PT Field Goal",7,"Dallas Mavericks",-41,62,1,1.60,"Pachulia, Zaza",1.20,8.60
"Kobe Bryant","Los Angeles Lakers",2015-11-01,2015,110,1610612747,400827932,3,6,53,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",220,106,0,0.80,"Matthews, Wesley",2.60,5.10
"Nick Young","Los Angeles Lakers",2015-11-01,2015,3243,1610612747,400827932,2,8,17,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",223,61,0,0.50,"Parsons, Chandler",5.90,13.90
"Kobe Bryant","Los Angeles Lakers",2015-11-01,2015,110,1610612747,400827932,2,2,26,0,"Jump Shot","2PT Field Goal",12,"Dallas Mavericks",-87,95,0,1.70,"Pachulia, Zaza",0.50,17.00
"Jordan Clarkson","Los Angeles Lakers",2015-11-01,2015,2528426,1610612747,400827932,2,1,00,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-13,253,0,1.00,"Barea, Jose Juan",4.80,21.60
"Kobe Bryant","Los Angeles Lakers",2015-11-01,2015,110,1610612747,400827932,4,3,36,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",219,91,0,0.90,"Felton, Raymond",3.00,16.20
"DAngelo Russell","Los Angeles Lakers",2015-11-01,2015,3136776,1610612747,400827932,4,5,00,1,"Jump Shot","2PT Field Goal",17,"Dallas Mavericks",-105,137,7,5.50,"Barea, Jose Juan",1.90,17.60
"DAngelo Russell","Los Angeles Lakers",2015-11-01,2015,3136776,1610612747,400827932,3,3,55,1,"Jump Shot","3PT Field Goal",22,"Dallas Mavericks",-222,36,0,0.60,"Williams, Deron",4.30,9.30
"Nick Young","Los Angeles Lakers",2015-11-01,2015,3243,1610612747,400827932,1,1,37,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",45,237,2,1.90,"Felton, Raymond",3.60,9.80
"Nick Young","Los Angeles Lakers",2015-11-01,2015,3243,1610612747,400827932,4,9,30,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-213,116,1,2.00,"Villanueva, Charlie",3.30,15.60
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,4,8,55,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-241,16,0,0.90,"Richardson, Josh",3.60,14.30
"Kobe Bryant","Los Angeles Lakers",2015-12-02,2015,110,1610612747,400828156,4,5,56,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",0,252,0,1.00,"Beal, Bradley",7.50,16.80
"Lou Williams","Los Angeles Lakers",2015-12-02,2015,,1610612747,400828156,4,5,28,0,"Jump Shot","2PT Field Goal",18,"Washington Wizards",-173,77,3,3.20,"Wall, John",4.80,10.90
"DAngelo Russell","Los Angeles Lakers",2015-12-02,2015,3136776,1610612747,400828156,4,9,57,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",-191,164,0,0.70,"Temple, Garrett",3.80,3.70
"Lou Williams","Los Angeles Lakers",2015-12-01,2015,,1610612747,400828150,3,4,32,0,"Jump Shot","2PT Field Goal",14,"Philadelphia 76ers",-140,7,2,3.70,"Noel, Nerlens",5.50,12.00
"Lou Williams","Los Angeles Lakers",2015-12-02,2015,,1610612747,400828156,4,11,10,0,"Jump Shot","2PT Field Goal",9,"Washington Wizards",-89,36,14,13.10,"Hollins, Ryan",4.90,10.70
"Jordan Clarkson","Los Angeles Lakers",2015-12-01,2015,2528426,1610612747,400828150,3,0,00,0,"Jump Shot","3PT Field Goal",43,"Philadelphia 76ers",192,385,2,2.20,"Noel, Nerlens",4.30,0.00
"DAngelo Russell","Los Angeles Lakers",2015-12-01,2015,3136776,1610612747,400828150,1,9,54,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-227,110,0,0.90,"Canaan, Isaiah",5.30,14.50
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,1,0,02,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-161,188,12,10.40,"Richardson, Josh",3.40,2.40
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,4,5,25,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-204,134,0,1.10,"Richardson, Josh",3.30,3.30
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,2,6,37,0,"Jump Shot","2PT Field Goal",18,"Miami Heat",99,159,0,1.00,"Wade, Dwyane",5.70,14.10
"Lou Williams","Los Angeles Lakers",2015-12-01,2015,,1610612747,400828150,4,11,50,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-168,193,2,1.90,"McConnell, TJ",4.20,16.50
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,3,1,06,0,"Jump Shot","3PT Field Goal",26,"Miami Heat",202,178,0,0.40,"Johnson, Tyler",9.40,17.00
"Lou Williams","Los Angeles Lakers",2015-11-10,2015,,1610612747,400827995,2,11,37,0,"Jump Shot","2PT Field Goal",19,"Miami Heat",-197,7,0,3.60,"Richardson, Josh",5.10,5.50
"Kobe Bryant","Los Angeles Lakers",2015-12-01,2015,110,1610612747,400828150,1,11,49,1,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",6,254,1,3.20,"Covington, Robert",5.30,16.90
"DAngelo Russell","Los Angeles Lakers",2015-12-01,2015,3136776,1610612747,400828150,4,5,36,0,"Jump Shot","2PT Field Goal",17,"Philadelphia 76ers",-115,134,6,6.70,"Thompson, Hollis",2.60,13.30
"Lou Williams","Los Angeles Lakers",2015-11-20,2015,,1610612747,400828075,3,0,31,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-196,170,10,8.10,"Johnson, James",6.90,15.80
"Lou Williams","Los Angeles Lakers",2015-11-20,2015,,1610612747,400828075,4,11,10,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-199,146,2,1.90,"Johnson, James",4.90,15.30
"Lou Williams","Los Angeles Lakers",2015-11-20,2015,,1610612747,400828075,2,10,04,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",87,154,5,6.00,"Joseph, Cory",10.30,18.90
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,3,5,56,0,"Jump Shot","2PT Field Goal",11,"Toronto Raptors",-30,110,2,2.20,"Carroll, DeMarre",4.30,2.70
"Kobe Bryant","Los Angeles Lakers",2015-12-02,2015,110,1610612747,400828156,4,0,58,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",-191,169,1,3.70,"Beal, Bradley",2.30,16.10
"Jordan Clarkson","Los Angeles Lakers",2015-12-02,2015,2528426,1610612747,400828156,4,1,08,0,"Jump Shot","2PT Field Goal",8,"Washington Wizards",-4,82,0,0.00,"Dudley, Jared",1.90,24.00
"Kobe Bryant","Los Angeles Lakers",2015-12-02,2015,110,1610612747,400828156,4,0,30,1,"Jump Shot","2PT Field Goal",16,"Washington Wizards",110,121,20,19.40,"Beal, Bradley",4.00,4.50
"Jordan Clarkson","Los Angeles Lakers",2015-11-10,2015,2528426,1610612747,400827995,1,1,12,1,"Jump Shot","2PT Field Goal",15,"Miami Heat",-88,129,4,3.80,"Johnson, Tyler",2.70,3.80
"Nick Young","Los Angeles Lakers",2015-11-10,2015,3243,1610612747,400827995,2,11,32,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",213,129,1,2.20,"Winslow, Justise",1.70,20.20
"Metta World Peace","Los Angeles Lakers",2015-11-10,2015,25,1610612747,400827995,3,6,17,1,"Jump Shot","3PT Field Goal",25,"Miami Heat",-222,121,0,0.80,"Wade, Dwyane",6.70,16.60
"Nick Young","Los Angeles Lakers",2015-11-10,2015,3243,1610612747,400827995,4,7,56,0,"Jump Shot","2PT Field Goal",20,"Miami Heat",-124,159,3,4.70,"Winslow, Justise",4.10,9.90
"Marcelo Huertas","Los Angeles Lakers",2015-11-10,2015,2968363,1610612747,400827995,4,10,30,0,"Jump Shot","2PT Field Goal",17,"Miami Heat",-92,144,15,13.30,"Johnson, Tyler",3.70,10.90
"Larry Nance Jr","Los Angeles Lakers",2015-11-10,2015,2580365,1610612747,400827995,2,8,52,1,"Jump Shot","2PT Field Goal",16,"Miami Heat",-169,18,0,0.70,"Bosh, Chris",6.80,8.70
"Metta World Peace","Los Angeles Lakers",2015-11-10,2015,25,1610612747,400827995,2,1,12,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",-246,-1,0,1.00,"Deng, Luol",4.40,11.60
"Nick Young","Los Angeles Lakers",2015-11-10,2015,3243,1610612747,400827995,2,10,52,1,"Jump Shot","3PT Field Goal",23,"Miami Heat",-230,3,0,1.10,"Bosh, Chris",3.90,23.60
"Julius Randle","Los Angeles Lakers",2015-11-10,2015,3064514,1610612747,400827995,3,10,12,0,"Jump Shot","2PT Field Goal",16,"Miami Heat",-84,139,0,0.90,"Bosh, Chris",8.10,12.80
"Jordan Clarkson","Los Angeles Lakers",2015-12-02,2015,2528426,1610612747,400828156,1,7,20,1,"Jump Shot","2PT Field Goal",18,"Washington Wizards",171,57,6,4.00,"Beal, Bradley",4.10,12.60
"Kobe Bryant","Los Angeles Lakers",2015-12-02,2015,110,1610612747,400828156,1,7,37,1,"Jump Shot","2PT Field Goal",19,"Washington Wizards",0,190,3,4.00,"Porter, Otto",3.50,13.10
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,4,7,14,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",127,208,4,4.50,"Johnson, James",4.70,19.00
"Metta World Peace","Los Angeles Lakers",2015-12-02,2015,25,1610612747,400828156,2,6,42,0,"Jump Shot","2PT Field Goal",11,"Washington Wizards",110,36,0,0.00,"Porter, Otto",4.30,24.00
"Lou Williams","Los Angeles Lakers",2015-12-02,2015,,1610612747,400828156,1,2,02,1,"Jump Shot","3PT Field Goal",24,"Washington Wizards",48,237,1,2.00,"Temple, Garrett",5.90,11.00
"DAngelo Russell","Los Angeles Lakers",2015-12-02,2015,3136776,1610612747,400828156,2,4,37,0,"Jump Shot","2PT Field Goal",10,"Washington Wizards",-102,-1,4,6.70,"Gortat, Marcin",4.70,17.80
"DAngelo Russell","Los Angeles Lakers",2015-11-20,2015,3136776,1610612747,400828075,3,8,42,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",194,139,0,0.80,"Biyombo, Bismack",5.60,4.00
"Nick Young","Los Angeles Lakers",2015-11-20,2015,3243,1610612747,400828075,2,11,31,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-35,247,0,1.00,"Johnson, James",5.80,13.20
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,1,5,13,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-135,213,0,1.10,"Carroll, DeMarre",3.60,13.50
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,1,6,22,1,"Jump Shot","2PT Field Goal",11,"Toronto Raptors",82,80,0,2.30,"Lowry, Kyle",3.40,20.70
"Kobe Bryant","Los Angeles Lakers",2015-11-20,2015,110,1610612747,400828075,4,1,48,1,"Jump Shot","2PT Field Goal",20,"Toronto Raptors",89,188,0,1.30,"Lowry, Kyle",2.80,20.20
"DAngelo Russell","Los Angeles Lakers",2015-11-20,2015,3136776,1610612747,400828075,4,6,17,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-196,159,0,1.80,"Carroll, DeMarre",12.00,18.50
"Metta World Peace","Los Angeles Lakers",2015-11-20,2015,25,1610612747,400828075,4,3,49,1,"Jump Shot","3PT Field Goal",23,"Toronto Raptors",-233,11,0,0.80,"Scola, Luis",7.90,20.50
"Jordan Clarkson","Los Angeles Lakers",2015-11-20,2015,2528426,1610612747,400828075,2,2,52,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",137,198,0,0.90,"Lowry, Kyle",4.10,20.90
"Julius Randle","Los Angeles Lakers",2015-11-20,2015,3064514,1610612747,400828075,3,10,42,1,"Jump Shot","2PT Field Goal",3,"Toronto Raptors",-1,31,4,3.60,"Carroll, DeMarre",4.20,5.70
"Jordan Clarkson","Los Angeles Lakers",2015-11-20,2015,2528426,1610612747,400828075,1,11,05,1,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",-120,156,2,2.80,"DeRozan, DeMar",2.50,9.40
"Nick Young","Los Angeles Lakers",2015-11-20,2015,3243,1610612747,400828075,2,11,10,1,"Jump Shot","3PT Field Goal",22,"Toronto Raptors",228,0,0,0.90,"Ross, Terrence",3.30,14.10
"Roy Hibbert","Los Angeles Lakers",2015-11-20,2015,3436,1610612747,400828075,1,1,31,1,"Jump Shot","2PT Field Goal",19,"Toronto Raptors",-79,183,0,1.10,"Valanciunas, Jonas",6.70,8.90
"Jordan Clarkson","Los Angeles Lakers",2015-11-20,2015,2528426,1610612747,400828075,1,4,47,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-135,213,0,0.90,"DeRozan, DeMar",8.80,18.90
"Julius Randle","Los Angeles Lakers",2015-12-02,2015,3064514,1610612747,400828156,1,9,53,0,"Jump Shot","2PT Field Goal",20,"Washington Wizards",-114,170,0,2.00,"Dudley, Jared",6.60,6.70
"DAngelo Russell","Los Angeles Lakers",2015-12-02,2015,3136776,1610612747,400828156,1,9,21,1,"Jump Shot","2PT Field Goal",17,"Washington Wizards",38,174,6,9.20,"Wall, John",3.50,15.10
"DAngelo Russell","Los Angeles Lakers",2015-11-11,2015,3136776,1610612747,400828001,1,11,22,1,"Jump Shot","3PT Field Goal",23,"Orlando Magic",-235,16,0,1.10,"Payton, Elfrid",5.60,22.00
"Lou Williams","Los Angeles Lakers",2015-11-11,2015,,1610612747,400828001,2,4,53,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",89,242,0,1.20,"Napier, Shabazz",4.50,9.30
"Lou Williams","Los Angeles Lakers",2015-11-11,2015,,1610612747,400828001,4,0,01,0,"Jump Shot","2PT Field Goal",20,"Orlando Magic",-150,134,10,10.90,"Payton, Elfrid",3.30,1.00
"Lou Williams","Los Angeles Lakers",2015-11-11,2015,,1610612747,400828001,1,1,32,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",73,232,1,2.30,"Fournier, Evan",3.80,15.60
"Lou Williams","Los Angeles Lakers",2015-11-11,2015,,1610612747,400828001,4,5,30,0,"Jump Shot","3PT Field Goal",27,"Orlando Magic",-19,272,1,1.30,"Payton, Elfrid",3.10,11.40
"Jordan Clarkson","Los Angeles Lakers",2015-12-02,2015,2528426,1610612747,400828156,3,9,12,1,"Jump Shot","2PT Field Goal",14,"Washington Wizards",-17,139,3,4.40,"Beal, Bradley",3.10,10.20
"Metta World Peace","Los Angeles Lakers",2015-12-02,2015,25,1610612747,400828156,2,5,00,1,"Jump Shot","2PT Field Goal",18,"Washington Wizards",-96,154,2,2.60,"Oubre, Kelly",4.40,4.40
"Kobe Bryant","Los Angeles Lakers",2015-12-02,2015,110,1610612747,400828156,2,2,34,0,"Jump Shot","2PT Field Goal",16,"Washington Wizards",148,75,4,7.00,"Oubre, Kelly",1.90,10.40
"DAngelo Russell","Los Angeles Lakers",2015-12-02,2015,3136776,1610612747,400828156,3,7,58,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-233,-26,0,0.70,"Beal, Bradley",4.50,15.40
"Roy Hibbert","Los Angeles Lakers",2015-11-11,2015,3436,1610612747,400828001,3,11,03,1,"Jump Shot","2PT Field Goal",18,"Orlando Magic",182,-10,0,0.90,"Dedmon, Dewayne",7.10,13.30
"DAngelo Russell","Los Angeles Lakers",2015-11-11,2015,3136776,1610612747,400828001,3,5,06,1,"Jump Shot","2PT Field Goal",16,"Orlando Magic",2,169,4,5.30,"Fournier, Evan",3.10,17.30
"DAngelo Russell","Los Angeles Lakers",2015-11-11,2015,3136776,1610612747,400828001,3,10,26,1,"Jump Shot","3PT Field Goal",26,"Orlando Magic",61,262,0,0.70,"Payton, Elfrid",4.10,4.40
"Julius Randle","Los Angeles Lakers",2015-11-11,2015,3064514,1610612747,400828001,4,4,06,1,"Jump Shot","2PT Field Goal",4,"Orlando Magic",10,43,2,5.00,"Harris, Tobias",2.20,8.20
"Julius Randle","Los Angeles Lakers",2015-11-11,2015,3064514,1610612747,400828001,2,3,39,0,"Jump Shot","2PT Field Goal",11,"Orlando Magic",97,56,5,4.90,"Fournier, Evan",2.20,19.50
"Marcelo Huertas","Los Angeles Lakers",2015-11-11,2015,2968363,1610612747,400828001,2,9,32,1,"Jump Shot","2PT Field Goal",11,"Orlando Magic",-112,18,9,10.50,"Napier, Shabazz",2.50,13.00
"Marcelo Huertas","Los Angeles Lakers",2015-11-11,2015,2968363,1610612747,400828001,4,8,46,1,"Jump Shot","3PT Field Goal",25,"Orlando Magic",-127,223,0,0.80,"Napier, Shabazz",5.50,9.30
"Larry Nance Jr","Los Angeles Lakers",2015-11-11,2015,2580365,1610612747,400828001,2,8,30,1,"Jump Shot","2PT Field Goal",19,"Orlando Magic",92,174,0,1.00,"Harris, Tobias",6.90,15.70
"Jordan Clarkson","Los Angeles Lakers",2015-11-15,2015,2528426,1610612747,400828038,1,9,04,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-133,218,1,1.30,"Ilyasova, Ersan",6.90,19.00
"Kobe Bryant","Los Angeles Lakers",2015-11-15,2015,110,1610612747,400828038,4,3,44,1,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",109,237,0,0.90,"Morris, Marcus",4.10,3.80
"Nick Young","Los Angeles Lakers",2015-11-15,2015,3243,1610612747,400828038,4,7,42,1,"Jump Shot","3PT Field Goal",27,"Detroit Pistons",-30,272,0,0.70,"Caldwell-Pope, Kentavious",5.30,15.70
"Julius Randle","Los Angeles Lakers",2015-11-15,2015,3064514,1610612747,400828038,1,4,23,0,"Jump Shot","2PT Field Goal",19,"Detroit Pistons",71,180,0,1.00,"Tolliver, Anthony",5.80,11.90
"Brandon Bass","Los Angeles Lakers",2015-11-15,2015,2745,1610612747,400828038,1,2,28,1,"Jump Shot","2PT Field Goal",16,"Detroit Pistons",-78,144,0,1.00,"Baynes, Aron",4.30,14.30
"Roy Hibbert","Los Angeles Lakers",2015-11-15,2015,3436,1610612747,400828038,3,6,55,1,"Jump Shot","2PT Field Goal",17,"Detroit Pistons",-78,154,0,0.90,"Drummond, Andre",6.60,12.90
"Kobe Bryant","Los Angeles Lakers",2015-11-15,2015,110,1610612747,400828038,3,6,23,0,"Jump Shot","2PT Field Goal",4,"Detroit Pistons",2,46,2,3.10,"Morris, Marcus",2.20,7.50
"Kobe Bryant","Los Angeles Lakers",2015-11-15,2015,110,1610612747,400828038,3,7,49,0,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",-187,183,0,1.30,"Jackson, Reggie",11.40,18.80
"Kobe Bryant","Los Angeles Lakers",2015-11-15,2015,110,1610612747,400828038,1,10,47,1,"Jump Shot","2PT Field Goal",10,"Detroit Pistons",104,-6,0,0.90,"Morris, Marcus",4.60,11.80
"Brandon Bass","Los Angeles Lakers",2015-11-15,2015,2745,1610612747,400828038,1,0,11,0,"Jump Shot","2PT Field Goal",13,"Detroit Pistons",133,-1,1,0.70,"Tolliver, Anthony",3.80,2.00
"Roy Hibbert","Los Angeles Lakers",2015-11-16,2015,3436,1610612747,400828044,2,2,08,1,"Jump Shot","2PT Field Goal",14,"Phoenix Suns",-143,33,1,3.40,"Chandler, Tyson",1.90,7.70
"Roy Hibbert","Los Angeles Lakers",2015-11-16,2015,3436,1610612747,400828044,2,3,12,0,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",12,190,0,2.00,"Chandler, Tyson",2.30,23.30
"Marcelo Huertas","Los Angeles Lakers",2015-11-16,2015,2968363,1610612747,400828044,4,10,23,1,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",-237,31,0,1.60,"Teletovic, Mirza",2.00,13.60
"Roy Hibbert","Los Angeles Lakers",2015-11-16,2015,3436,1610612747,400828044,1,9,07,1,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",10,183,1,3.60,"Chandler, Tyson",6.00,14.60
"Jordan Clarkson","Los Angeles Lakers",2015-11-13,2015,2528426,1610612747,400828022,2,5,42,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",140,203,0,0.80,"Matthews, Wesley",6.30,6.20
