name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Julius Randle","Los Angeles Lakers",2017-01-06,2016,3064514,1610612747,400899970,2,7,39,0,"Jump Shot","2PT Field Goal",8,"Miami Heat",-78,32,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-06,2016,2528426,1610612747,400899970,2,10,41,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",121,214,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-06,2016,3243,1610612747,400899970,2,4,14,1,"Jump Shot","3PT Field Goal",24,"Miami Heat",117,218,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-06,2016,3064514,1610612747,400899970,2,2,43,0,"Jump Shot","2PT Field Goal",6,"Miami Heat",47,50,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-06,2016,3243,1610612747,400899970,2,1,56,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",94,227,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2017-01-06,2016,3136776,1610612747,400899970,2,1,25,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",-122,222,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-06,2016,3243,1610612747,400899970,2,1,12,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",200,158,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-06,2016,,1610612747,400899970,4,5,21,1,"Jump Shot","3PT Field Goal",26,"Miami Heat",-117,233,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-06,2016,,1610612747,400899970,4,6,26,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",-233,106,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-06,2016,,1610612747,400899970,3,0,04,0,"Jump Shot","3PT Field Goal",25,"Miami Heat",-134,212,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-06,2016,,1610612747,400899970,3,1,01,1,"Jump Shot","3PT Field Goal",26,"Miami Heat",-59,256,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-06,2016,,1610612747,400899970,3,1,55,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",-242,-11,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-25,2016,2429,1610612747,400900110,2,1,48,0,"Jump Shot","3PT Field Goal",22,"Portland Trail Blazers",222,2,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-25,2016,3913176,1610612747,400900110,3,5,28,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",-173,178,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-25,2016,2429,1610612747,400900110,4,3,32,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-186,169,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-25,2016,2528426,1610612747,400900110,1,3,06,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",232,2,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-01-25,2016,4017837,1610612747,400900110,4,7,04,0,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",-17,26,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2017-01-25,2016,3064514,1610612747,400900110,3,11,23,1,"Jump Shot","2PT Field Goal",22,"Portland Trail Blazers",17,224,0,0.00,,0.00,0.00
"Jose Calderon","Los Angeles Lakers",2017-01-25,2016,2806,1610612747,400900110,1,7,49,0,"Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",15,149,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-25,2016,2528426,1610612747,400900110,3,1,18,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",132,208,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-25,2016,2528426,1610612747,400900110,1,5,10,1,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",184,164,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-25,2016,2429,1610612747,400900110,3,9,51,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",107,228,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-25,2016,3243,1610612747,400900110,1,7,45,1,"Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",184,185,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-01-25,2016,2580365,1610612747,400900110,4,2,27,0,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",78,144,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2017-01-25,2016,2580365,1610612747,400900110,3,6,28,0,"Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",43,193,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-25,2016,3243,1610612747,400900110,4,10,57,0,"Jump Shot","2PT Field Goal",20,"Portland Trail Blazers",-202,11,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-25,2016,2429,1610612747,400900110,4,0,13,0,"Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",137,139,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-08,2016,2528426,1610612747,400899554,4,11,08,1,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",-176,192,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-25,2016,3913176,1610612747,400900110,2,10,12,0,"Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",168,198,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-30,2016,,1610612747,400899719,3,1,45,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",109,232,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2017-01-25,2016,3913176,1610612747,400900110,2,8,58,0,"Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",12,28,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2017-01-25,2016,4298,1610612747,400900110,1,4,42,0,"Jump Shot","2PT Field Goal",12,"Portland Trail Blazers",127,7,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-13,2016,3064514,1610612747,400899592,3,11,34,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",87,228,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-25,2016,2429,1610612747,400900110,2,0,00,0,"Jump Shot","3PT Field Goal",60,"Portland Trail Blazers",45,599,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-25,2016,3243,1610612747,400900110,4,4,26,0,"Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-225,52,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-12-11,2016,2528426,1610612747,400899802,4,2,59,0,"Jump Shot","2PT Field Goal",10,"New York Knicks",104,23,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,4,0,04,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",104,248,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,4,10,30,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",68,246,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,4,1,13,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",231,101,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,4,5,42,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-189,165,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-13,2016,,1610612747,400899592,4,6,11,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",119,229,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-13,2016,,1610612747,400899592,4,8,47,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",184,164,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-13,2016,,1610612747,400899592,1,0,33,1,"Jump Shot","2PT Field Goal",22,"Minnesota Timberwolves",87,203,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-11,2016,3243,1610612747,400899802,4,3,28,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",13,261,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-13,2016,,1610612747,400899592,4,11,05,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,3,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-12-11,2016,3064514,1610612747,400899802,2,5,57,0,"Jump Shot","2PT Field Goal",5,"New York Knicks",-13,50,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-30,2016,,1610612747,400899719,2,10,17,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-151,193,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,2,5,11,1,"Jump Shot","3PT Field Goal",26,"Dallas Mavericks",147,217,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,3,0,01,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-224,125,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,2,9,16,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-170,189,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,1,1,52,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",70,236,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,4,6,52,0,"Jump Shot","2PT Field Goal",14,"Dallas Mavericks",-132,55,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,4,9,13,0,"Jump Shot","2PT Field Goal",18,"Dallas Mavericks",-142,119,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,1,0,54,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-170,189,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-08,2016,,1610612747,400899554,4,8,45,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",85,238,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-08,2016,3136776,1610612747,400899554,3,10,41,0,"Jump Shot","2PT Field Goal",16,"Dallas Mavericks",-124,104,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-11-08,2016,3913176,1610612747,400899554,3,1,57,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-220,129,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,1,11,10,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",200,158,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-08,2016,3064514,1610612747,400899554,2,4,36,0,"Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-13,94,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-08,2016,3064514,1610612747,400899554,3,3,35,0,"Jump Shot","2PT Field Goal",3,"Dallas Mavericks",-3,32,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-08,2016,3136776,1610612747,400899554,4,0,06,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",98,232,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-08,2016,3136776,1610612747,400899554,3,4,21,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-184,183,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-08,2016,2429,1610612747,400899554,3,7,50,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",230,21,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,2,5,30,1,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",235,32,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,1,4,57,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-157,197,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-11-08,2016,25,1610612747,400899554,4,6,24,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",235,21,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,4,2,08,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",230,76,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-08,2016,2429,1610612747,400899554,2,0,06,0,"Jump Shot","2PT Field Goal",21,"Dallas Mavericks",-85,197,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,1,11,42,1,"Jump Shot","2PT Field Goal",21,"Dallas Mavericks",-70,202,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-08,2016,2528426,1610612747,400899554,1,3,03,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-165,192,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,3,9,25,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-230,114,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-08,2016,2528426,1610612747,400899554,4,5,15,0,"Jump Shot","2PT Field Goal",19,"Dallas Mavericks",52,189,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,2,2,13,0,"Jump Shot","2PT Field Goal",20,"Dallas Mavericks",171,109,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-08,2016,3064514,1610612747,400899554,1,7,26,1,"Jump Shot","2PT Field Goal",18,"Dallas Mavericks",-80,168,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-08,2016,3136776,1610612747,400899554,3,4,56,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",70,233,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-08,2016,3136776,1610612747,400899554,4,4,16,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",49,241,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-11-08,2016,3913176,1610612747,400899554,3,1,12,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",132,212,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-08,2016,2429,1610612747,400899554,1,7,52,0,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-131,214,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-08,2016,3243,1610612747,400899554,1,9,43,1,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-238,31,0,0.00,,0.00,0.00
"Tarik Black","Los Angeles Lakers",2017-01-26,2016,2528393,1610612747,400900114,3,8,49,0,"Jump Shot","2PT Field Goal",8,"Utah Jazz",35,75,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-13,2016,3064514,1610612747,400899592,1,4,57,1,"Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",-55,169,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-13,2016,2429,1610612747,400899592,2,2,28,0,"Jump Shot","2PT Field Goal",8,"Minnesota Timberwolves",-68,56,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,1,5,57,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-150,198,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,3,9,24,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",181,159,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,1,4,18,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-173,188,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-11-13,2016,3913176,1610612747,400899592,3,4,12,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-197,144,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-13,2016,2580365,1610612747,400899592,1,1,42,0,"Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",227,-6,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-11-13,2016,4298,1610612747,400899592,1,7,16,0,"Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-65,144,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,1,10,47,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-232,2,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,2,1,14,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",61,232,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,2,1,55,0,"Jump Shot","2PT Field Goal",10,"Minnesota Timberwolves",0,106,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,1,8,17,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",161,195,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,1,8,58,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-151,198,0,0.00,,0.00,0.00
"Jose Calderon","Los Angeles Lakers",2016-11-13,2016,2806,1610612747,400899592,3,1,24,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",-233,31,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-13,2016,3064514,1610612747,400899592,3,9,05,1,"Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",-25,21,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-13,2016,2528426,1610612747,400899592,4,7,56,1,"Jump Shot","2PT Field Goal",11,"Minnesota Timberwolves",97,65,0,0.00,,0.00,0.00
"Jose Calderon","Los Angeles Lakers",2016-11-13,2016,2806,1610612747,400899592,3,4,58,0,"Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-70,139,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-13,2016,2429,1610612747,400899592,1,9,21,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",156,195,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,2,4,25,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",225,101,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-11-13,2016,2429,1610612747,400899592,1,11,19,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",-214,121,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2016-11-13,2016,4017837,1610612747,400899592,4,1,35,0,"Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",148,41,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-13,2016,2580365,1610612747,400899592,2,9,29,1,"Jump Shot","2PT Field Goal",3,"Minnesota Timberwolves",-30,2,0,0.00,,0.00,0.00
"Julius Randle","Los Angeles Lakers",2016-11-13,2016,3064514,1610612747,400899592,2,6,20,0,"Jump Shot","2PT Field Goal",7,"Minnesota Timberwolves",45,61,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,3,11,02,1,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",97,218,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-13,2016,3243,1610612747,400899592,3,6,50,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",195,156,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-13,2016,3136776,1610612747,400899592,2,6,50,0,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-228,106,0,0.00,,0.00,0.00
"Brandon Ingram","Los Angeles Lakers",2016-11-13,2016,3913176,1610612747,400899592,4,4,07,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",230,18,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-26,2016,2528426,1610612747,400900114,2,11,37,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",-147,208,0,0.00,,0.00,0.00
"Jose Calderon","Los Angeles Lakers",2017-01-26,2016,2806,1610612747,400900114,3,5,36,0,"Jump Shot","2PT Field Goal",18,"Utah Jazz",-27,180,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-11-20,2016,3136776,1610612747,400899648,4,0,49,0,"Jump Shot","3PT Field Goal",27,"Chicago Bulls",-121,246,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-11-20,2016,3243,1610612747,400899648,4,0,24,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",-121,218,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-12,2016,,1610612747,400899809,3,4,10,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-138,198,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-26,2016,3243,1610612747,400900114,1,7,46,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",146,193,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-11-20,2016,2580365,1610612747,400899648,1,3,35,1,"Jump Shot","2PT Field Goal",8,"Chicago Bulls",89,1,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,4,0,11,1,"Jump Shot","3PT Field Goal",28,"New York Knicks",-184,217,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,3,2,42,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",54,261,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,1,0,03,0,"Jump Shot","3PT Field Goal",27,"New York Knicks",-140,232,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2017-01-26,2016,2429,1610612747,400900114,3,6,06,0,"Jump Shot","2PT Field Goal",10,"Utah Jazz",87,57,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-11-20,2016,2528426,1610612747,400899648,2,7,15,0,"Jump Shot","2PT Field Goal",10,"Chicago Bulls",-103,11,0,0.00,,0.00,0.00
"Ivica Zubac","Los Angeles Lakers",2017-01-26,2016,4017837,1610612747,400900114,3,3,28,0,"Jump Shot","2PT Field Goal",17,"Utah Jazz",-178,0,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,1,0,32,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",-194,178,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-26,2016,,1610612747,400900114,3,3,06,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-110,224,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-12-11,2016,,1610612747,400899802,2,6,24,0,"Jump Shot","3PT Field Goal",27,"New York Knicks",-82,267,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-26,2016,,1610612747,400900114,4,0,58,1,"Jump Shot","3PT Field Goal",22,"Utah Jazz",-225,11,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-26,2016,,1610612747,400900114,4,5,43,1,"Jump Shot","2PT Field Goal",12,"Utah Jazz",1,121,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2017-01-26,2016,,1610612747,400900114,4,0,26,0,"Jump Shot","3PT Field Goal",22,"Utah Jazz",225,-6,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-26,2016,2528426,1610612747,400900114,1,3,16,1,"Jump Shot","2PT Field Goal",20,"Utah Jazz",140,154,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-11-30,2016,,1610612747,400899719,2,6,25,0,"Jump Shot","3PT Field Goal",22,"Chicago Bulls",225,-5,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2017-01-26,2016,2528426,1610612747,400900114,3,2,09,0,"Jump Shot","2PT Field Goal",17,"Utah Jazz",158,65,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2017-01-26,2016,3243,1610612747,400900114,3,9,51,0,"Jump Shot","2PT Field Goal",22,"Utah Jazz",-202,106,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-11,2016,2429,1610612747,400899802,2,5,19,0,"Jump Shot","2PT Field Goal",13,"New York Knicks",73,119,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-11,2016,3243,1610612747,400899802,2,4,41,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",181,187,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-11,2016,3243,1610612747,400899802,4,0,18,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",-144,218,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-11,2016,2429,1610612747,400899802,1,6,46,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",99,228,0,0.00,,0.00,0.00
"Timofey Mozgov","Los Angeles Lakers",2016-12-11,2016,4298,1610612747,400899802,3,5,53,0,"Jump Shot","2PT Field Goal",5,"New York Knicks",-36,41,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-12-11,2016,3136776,1610612747,400899802,1,5,50,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",130,222,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-12-11,2016,3136776,1610612747,400899802,1,9,04,0,"Jump Shot","3PT Field Goal",26,"New York Knicks",116,236,0,0.00,,0.00,0.00
"Nick Young","Los Angeles Lakers",2016-12-11,2016,3243,1610612747,400899802,1,10,18,1,"Jump Shot","2PT Field Goal",19,"New York Knicks",-194,-6,0,0.00,,0.00,0.00
"Luol Deng","Los Angeles Lakers",2016-12-11,2016,2429,1610612747,400899802,4,5,04,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",-96,233,0,0.00,,0.00,0.00
"Larry Nance Jr","Los Angeles Lakers",2016-12-11,2016,2580365,1610612747,400899802,2,9,44,1,"Jump Shot","2PT Field Goal",20,"New York Knicks",107,178,0,0.00,,0.00,0.00
